0.563151    -4.96898      7.2858     8.88657 
  -0.282274    -1.12728     1.77232     2.31774 
   -1.51067   -0.996513     1.15531      2.1516 
  -0.320337     1.17629   -0.618913     1.37434 
    2.20232     6.15311    -6.17243     8.99052 
    1.24173     6.04973    -5.95775     8.58227 
  -0.107898    -4.10263     5.28719     6.69456 
   -1.88632    -3.24407     0.96089     3.87621 
   -1.08439   -0.707886   0.0496382     1.30343 
   0.175952    0.812995   -0.786542     1.15328 
  -0.109376   -0.229622   0.0258672    0.255653 
   -1.69373    -2.93743    0.765172     3.47602 
 -0.0488153  -0.0300812   0.0251852   0.0626267 
  -0.287869   -0.287968   -0.168163    0.440538 
     0.1329    0.345123   -0.474694    0.601753 
  0.0477448    0.141705   -0.175738    0.230747 
   0.808877     2.74742    -3.24258      4.3263 
  -0.192684     -6.1489     9.21913     11.0832 
  0.0112466    -2.14009      3.1811       3.834 
 -0.0250787   -0.231168   0.0865057    0.248094 
 -0.0449498   -0.191833    0.223477     0.29793 
  -0.426914    -1.33253     1.01462     1.72839 
   -0.25122   -0.619204    0.390732    0.774079 
    2.04522     7.87291     -9.2786     12.3393 
    1.04339     3.99689    -4.56752     6.15841 
