0.488128   -0.334952  -0.0610979      1.1122 
  -0.992222     3.54142    -2.67603     4.55047 
   -0.18563     10.0285    -6.05418     11.7166 
   -1.16146     13.2593    -9.83869     16.5522 
   0.230344    -7.53126     5.25926     9.20198 
   0.788159    -11.3825     7.84045     13.8447 
   -0.11317    -1.30138    0.584078     1.43772 
   0.488738    -9.83533     7.69917     12.5008 
   0.495997    -5.57037     3.33172     6.52863 
 -0.0387336   0.0838161   -0.287699    0.332831 
 -0.0323467     7.99515    -5.74025     9.85503 
-0.00638329    -0.39966    0.394354     1.09345 
 -0.0297168   -0.177082   0.0146349    0.227893 
   0.167264    0.370575 -0.00259273    0.406583 
   0.401077    0.606884    -0.17708    0.748684 
   0.132438    0.177151   0.0196871    0.222058 
 -0.0157785 -0.00736022  -0.0170145   0.0243439 
  -0.616701    0.477122   -0.288708    0.831455 
