5.62471    -6.16727    -2.37963     8.68071 
    9.50805    -11.7182    -4.14643     15.6503 
    2.69021    -3.36877    -1.43241     4.54501 
   0.370682    0.293697    0.296461    0.575354 
  -0.483529     1.21185     0.25661     1.33706 
    1.50581    -1.90317   -0.409482     2.46509 
   0.505342   -0.324652   -0.267181    0.672038 
   0.290395   -0.341383    0.149809    0.492742 
 -0.0288888    0.685251    0.255842     0.74521 
   0.279639   0.0594699   -0.262979    0.412762 
   -15.3593     15.2091     5.54297     22.3152 
    -13.125     14.3276     4.99697     20.0633 
    1.12265   -0.926429   -0.598314     1.57372 
   0.712973   -0.679282   -0.331765     1.03915 
   0.105536   -0.102817  -0.0441568    0.153816 
   0.138888   -0.130837  -0.0695415    0.203087 
    2.61869    -2.81131    -0.82636     3.92987 
   0.160193    0.310331    0.866547    0.934275 
  0.0416251   0.0853504     0.09958    0.137599 
    1.90872     -2.1571   -0.913421     3.02169 
    1.41264    -1.55146   -0.783117     2.23961 
