0.163438   -0.455379    0.649236    0.821626 
   0.212577    0.445799   -0.206398    0.535281 
   0.116725    0.452717   -0.171867    0.498112 
  -0.112758   -0.177286   0.0722451     0.22218 
 -0.0112147   -0.254036  -0.0727253    0.299046 
  -0.241555   -0.597525     1.11999     1.29219 
  -0.541466   -0.899367      1.9225     2.19045 
  -0.174838     1.12375   -0.279671     1.27096 
    1.83368      3.5028    -2.80146     4.84563 
    1.09908     2.81756    -1.24604     3.27268 
   -3.24317    -5.35565     1.58186     6.45782 
  -0.997087    -5.77851      1.2337     5.99228 
 -0.0715662  -0.0444605  0.00563164   0.0844419 
  -0.421839    -5.74496    0.454443     5.77832 
  -0.214795    -1.79916   -0.645456     1.98581 
 -0.0388804  -0.0596687   0.0341067    0.078964 
 -0.0313517   -0.391117  -0.0659298    0.397872 
  -0.340904   -0.703362    0.701723     1.05571 
   -0.50277    -1.83957     3.17159     3.70078 
 -0.0278441  0.00421876   0.0757238    0.080791 
  -0.140804   -0.330937    0.527657    0.638566 
    1.31732     2.11741   -0.496718     2.59022 
   0.304364   0.0895247   -0.035002    0.348363 
    1.09291     3.36784   -0.903195     3.65412 
  -0.310742    -0.43812   0.0251821    0.555539 
  -0.519846    -2.71469   -0.108997     2.80987 
  -0.250422   -0.473189   -0.242127    0.603924 
  0.0586919   -0.659542   -0.130872    0.674958 
   0.178014   0.0212872   -0.175824     0.25111 
  -0.203405   -0.515678    0.797222      1.0893 
  -0.596369   -0.515158     1.59804     1.78725 
   0.571944     1.29599    -0.14528     1.43084 
   -2.59568    -4.10958    0.118489     4.86413 
    1.35345     4.12886    -1.35321     4.55088 
   0.100328    0.434592  0.00307296    0.446033 
   0.122556    0.457168   -0.136119    0.492495 
   -0.65865    -1.47567    0.206738     1.63513 
    2.55575     8.98894    -2.92124     9.79214 
    3.01586     8.27966    -2.30549      9.1095 
   -1.08069    -1.69263   0.0457392     2.06851 
  -0.768033   -0.502872   0.0987474    0.933801 
