0.181704    0.617611     1.56902     1.70169 
   0.246944  -0.0208404   -0.195226    0.585874 
   0.150751   -0.323301     1.67658     1.71978 
  -0.168007    0.265726   -0.270054    0.437316 
  -0.445932    -1.16551    0.728609     1.45176 
   0.215908    -1.05997   -0.247462     1.21454 
-0.00162824    -2.26159    0.378144     2.29723 
 -0.0754018   -0.058302   -0.478887    0.507835 
   -1.24965   -0.337914    -5.13386     5.29639 
  -0.342415    -0.43292    -2.77595     2.83373 
   0.727009     0.60895     3.90352     4.01949 
   0.232796    0.865832     2.00497     2.25111 
 -0.0987992   0.0298434    0.799366    0.817996 
  -0.568098    -1.29478    0.533067      1.5909 
   0.395132  -0.0574958    -0.34489    0.545769 
  -0.217787    0.199359   -0.149967    0.359367 
  -0.396617   -0.782889    -2.75239     2.89229 
  -0.946289   -0.229737    -3.20449     3.35208 
  -0.638568   -0.624364    -3.84654     3.95132 
  0.0743149  -0.0427383   0.0826216    0.119061 
  0.0581197   -0.130665    0.449191    0.471407 
   0.183935  -0.0277686   0.0999248    0.211159 
  -0.339428   -0.241272  -0.0561116    0.420205 
     0.0941    0.117183    0.168941    0.226115 
 -0.0404245   0.0595891    0.150203    0.166571 
 -0.0550138  -0.0885177  -0.0982305    0.143217 
  -0.445765   -0.585947   -0.275908    0.786235 
  0.0184374  -0.0605451   -0.310954    0.317329 
 -0.0940473   0.0208115   -0.436091    0.446602 
   0.654292     2.12946     -2.1157     3.07228 
   0.279374    0.717036   -0.809623       1.117 
   0.259876    0.410949   -0.434803    0.652279 
    0.58187     0.66883   -0.965463     1.31073 
  -0.673297   -0.194839     -3.1784     3.25776 
  -0.936905   -0.648139    -3.79877     3.96838 
   0.118212    0.142696    0.909699    0.938812 
    1.42045     1.64589     7.84471     8.14159 
   0.357041    0.432011    0.672217    0.875207 
  0.0786715   0.0450638    0.191158    0.211569 
  -0.441958   0.0141387   -0.218991    0.493441 
  -0.143673  -0.0344355  -0.0036722    0.147788 
 0.00334736  0.00758662   -0.012804   0.0152546 
  0.0559926   -0.526609    -1.64641     1.72949 
   0.014186  -0.0725545   -0.126587    0.146594 
  -0.193828   -0.665872   -0.757073      1.0267 
  -0.431037   -0.390142    -2.76543     2.82588 
  -0.390221   -0.392661    -2.07567     2.14822 
   0.418221    0.666703     2.77103     2.88062 
    1.84111     2.44242     10.9408     11.3603 
   0.218764    0.275786     1.18468     1.23587 
    0.45424    0.368838     2.42791     2.49742 
