-5.50617     3.81621     5.46279      8.6454 
     1.3313    0.172599    0.943355     1.71341 
    6.26658     1.86476     4.09544      7.7307 
   0.412416   0.0544684    0.200712    0.482513 
  -0.761249    -0.84919   -0.319387     1.51176 
     1.7814    0.551476     -0.9461     2.29193 
   0.760106    0.476811   -0.619433     1.09922 
  -0.296689   0.0369065    -2.10013     2.12589 
   0.123933    -1.23877   -0.987742     1.59531 
 -0.0432844    -1.12339   -0.691444     1.62011 
   0.121885   -0.416998   -0.167107     1.04739 
   0.152289   -0.120631    0.059942    0.246611 
  -0.739069    0.940231    0.856465     1.47759 
  -0.112421    0.498261    0.963489     1.09941 
    1.05373   -0.597747   -0.623009      1.3694 
   0.414662    -1.29872    -1.56143     2.07753 
   -1.56917     1.10932      1.9495     2.74097 
   -1.01951    0.551674     1.18157     1.66113 
  0.0779116   -0.202518     0.28747    0.360171 
 -0.0327043  -0.0709568    0.221711    0.235075 
     1.0431    0.430527    0.608966     1.28986 
   0.170256     0.19015    0.180685    0.342449 
   0.155894   -0.180194    0.114769     0.26447 
   0.416517   -0.264956    0.393281    0.631156 
  0.0271829    0.183677    -0.14489    0.235519 
   0.162125    0.159921   -0.229375    0.323221 
   0.125571    0.141976   -0.399385    0.442078 
   0.645114   -0.127154   -0.242262    0.700736 
 -0.0660467   -0.160124  -0.0380572    0.177342 
  0.0513405   -0.185943   -0.115796    0.224988 
  -0.147227    -0.15116   -0.215037    0.301274 
  -0.272087    -0.61592   -0.736725    0.998074 
   -1.30531   -0.921769     1.24893      2.2352 
  -0.160549     -0.3622    0.150791    0.446298 
  -0.461424   -0.963672     0.61556     1.55025 
-0.00695089   -0.151234    0.350939    0.406888 
  -0.833816   -0.432068     1.07746     1.42929 
   -2.54763    -1.50293     3.13149     4.30761 
   -2.09704     1.07747     2.97504     3.79597 
  -0.637486    0.410775    0.988104     1.24558 
  -0.455142    0.323419    0.225016    0.601985 
  -0.538172    0.294426    0.384151    0.723801 
   0.381634  0.00475408   -0.480047     0.61328 
   0.635501  0.00216463   -0.546975    0.838479 
  0.0995829  0.00047845   -0.144007    0.175086 
 -0.0201863   0.0659117  -0.0694592   0.0978591 
  -0.393646    0.327548    0.486997     0.70669 
  0.0115542   0.0100725   0.0157273   0.0219614 
   0.895162    0.280603    0.794737      1.2295 
   0.364858    0.146453    0.448116    0.596135 
   0.404991   -0.422381   -0.707553     0.91818 
    4.43565   -0.909886    -5.28752     6.96138 
    1.73621  -0.0441113    -1.39955     2.28447 
   0.227435   -0.100046   -0.260268    0.359827 
   0.184837   0.0381895   -0.162359    0.248965 
  -0.225041  -0.0286411   -0.431243    0.487272 
 -0.0335154  0.00508975   -0.276605    0.278674 
   -2.43064   -0.484576    -4.50586     5.16617 
  -0.386464    0.208096   -0.909537     1.01951 
  -0.303941     0.06014    -1.52992     1.56098 
   -1.26816   -0.506671    -3.56501     3.81762 
