13.9622    -5.53802     11.0995      18.677 
   0.143879   -0.171353    0.488076    0.554762 
   -0.69901    -0.27977    0.361944    0.846977 
  -0.310333    0.721838    0.027414    0.798491 
 -0.0560244     1.10477    -1.04541     1.60009 
   -3.22254     1.32409    -1.74007     3.92549 
   -9.67979      2.4003    -7.08372     12.2427 
     3.3629    -1.94244     2.54144     4.64333 
    4.91034    -2.43694     3.82398     6.70199 
     1.2253   -0.455422     1.28455     1.83802 
   0.262786  -0.0897522   0.0639013    0.317294 
   0.408045   -0.419151    0.560127     1.24045 
   0.435202   -0.160969  -0.0721328    0.489893 
  -0.280518   -0.424459   0.0381979    0.528956 
  0.0550777  -0.0794491     0.12153    0.208794 
   0.119225    0.580373   -0.505684    0.791356 
   -4.15061      1.4386    -3.16172     5.43518 
  0.0236145   0.0488373   0.0243328   0.0594542 
   -0.64468    0.127615     -0.8543     1.42901 
  -0.627013    0.925442   -0.912867     1.52533 
   -1.00309      1.0292    -1.19082      1.9306 
   -1.36676     0.22288   -0.967525     1.75998 
   -1.58108    0.496182    -1.27945     2.15098 
   -1.84593     1.00285    -1.85679     2.80719 
  -0.970062    0.661857    -1.14566     1.64654 
   -1.00065    0.443305    -0.88271     1.40605 
  0.0537504    0.117323   -0.162342    0.207386 
     0.9212   -0.363448    0.620201     1.16848 
    4.23763     -1.3793     2.89596     5.31475 
  0.0149853   0.0178026   0.0995223    0.102207 
  0.0208841   0.0292051  -0.0538148   0.0646925 
   0.108131    0.122119   0.0659945    0.175956 
  -0.422885   -0.420352   0.0569744    0.598977 
  -0.768217   -0.534714   0.0441143    0.937028 
   -0.57302     1.06054    -0.65203     1.37049 
  -0.062905    0.141975   -0.141748    0.210253 
  -0.662518       1.285   -0.560425     1.81301 
  -0.272106  -0.0432003     -0.1888    0.333996 
 -0.0881457  -0.0932518  -0.0425004    0.135173 
  -0.618468    0.257034   -0.629955    0.919463 
 -0.0330965   0.0188566  -0.0957256    0.103026 
   0.685996   -0.776733     1.11938     1.79157 
   -0.10863   0.0353522  -0.0681082       0.133 
  0.0321186   0.0471145  -0.0712996   0.0912963 
-0.00618813   0.0388756 -0.00805475   0.0401807 
  0.0710375  -0.0906149   0.0365089     0.12079
