-1.53908   -0.554896     1.06096     1.95494 
   -0.84372   -0.753693    0.604649     1.29035 
 -0.0867116   -0.664668    0.120128    0.695135 
    1.14183    0.554036   -0.682342     1.44769 
    1.41489    0.520173   -0.700696     1.90952 
     6.2393     2.00361    -3.66128     7.56496 
  -0.381405   -0.192494     0.48844     0.66376 
   -1.58561    -0.40128   -0.204163     1.65419 
    6.18485     2.18865    -3.17767     7.29106 
    15.6339     5.34912    -8.38584     18.5365 
   -2.67153   -0.421324     1.34952     3.02255 
   -1.43191   -0.304897    0.799682     1.66818 
  -0.786786   -0.419826    0.598029     1.08278 
  -0.248267   -0.246862   0.0320125    0.378262 
-0.00323247  -0.0113217    0.013654   0.0180295 
   0.425372    0.235776   -0.309529    0.593144 
  0.0626303   0.0425207  -0.0306518    0.161709 
    -5.8661    -1.69631     3.07987     6.83916 
   -6.48157    -1.98137     3.52873     7.64124 
  -0.492761   -0.174973    0.100696    0.532512 
   -2.49596    -0.64484    0.696389     2.67032 
 0.00670915  -0.0537217    0.197457    0.204744 
 0.00274067    0.076129    0.137255    0.156978 
    1.32953    0.334723   -0.561956     1.48172 
    5.27147     1.51413    -2.03336     5.84941 
   -3.55377    -1.24324     2.13624     4.33104 
   -3.82858   -0.933638     2.03706     4.43833 
 -0.0816564   0.0029494    0.012468   0.0826554 
   -1.13766   -0.244865    0.621058     1.31907 
    -2.6975    -1.33904     1.14443     3.22471 
   -1.73502    -0.26105     1.10437     2.07787 
  0.0578908   -0.159616   -0.084254    0.189545 
   0.177719   -0.117894  -0.0313681    0.215562
