2.18569    -7.58664    0.134117     7.89758 
    4.22252    -7.99657  -0.0439236      9.0916 
   0.563196    0.425119   -0.202881    0.884758 
  -0.902996    -1.30826   -0.597833     1.76863 
    2.19797    -5.04178  -0.0909308     5.52291 
    4.50979    -10.0096    0.328042     10.9845 
    1.31634    -4.42085   0.0278554     4.61486 
   0.152808   -0.151438   0.0359157    0.258947 
   0.352847  0.00621589  -0.0624414    0.384601 
 -0.0405096    0.700418   -0.362352    0.801876 
  -0.268739  -0.0440434   0.0606686    0.311963 
   -2.53767     5.99318   -0.104214     6.51063 
  -0.507948     2.43797   0.0831392     2.49562 
   -1.76559     3.04682   -0.148807     3.52733 
    -4.5337     14.2358  -0.0455646     14.9486 
   -1.43431     3.65785    0.189524     3.93606 
  -0.460614     1.08931   0.0825435     1.18557 
  -0.368443     1.12824    0.174225      1.1996 
   0.397064   -0.535122   0.0282697    0.666944 
   0.198655   -0.136713 -0.00794342    0.241283 
    0.99804    -2.90619  -0.0981243     3.21435 
   0.171422   -0.800514  -0.0559185    0.832355 
-0.00662577  0.00955574 -0.00580652   0.0129973 
   -1.38448      1.4392     0.74565     2.13168 
    -1.3582      3.3716    0.053619     3.63528 
   -1.32195     3.21539  -0.0783847     3.47742 
  0.0184677  0.00342609  -0.0359637   0.0405732 
  0.0106024    0.158936   0.0751772    0.176138 
 -0.0803812   0.0546629  -0.0418115    0.105818 
   -0.32325  -0.0359782  -0.0358472    0.327215 
