1.34417   0.0324938     0.91581       1.878 
   0.621092  -0.0962755    0.306282    0.712961 
  -0.859272   -0.421781   -0.105514     1.34543 
  -0.552356    0.390601    0.016209    0.690948 
   0.447082   -0.139649     0.14632    0.490708 
  -0.189205    0.094523  0.00292288    0.211522 
  -0.615297   0.0933268   -0.118488    0.633514 
  -0.460331    0.181186   -0.208504    0.536849 
    1.45323   -0.933523    0.160011     1.73463 
   0.193416  -0.0699869   0.0268022    0.207428 
   0.325009   -0.104481    0.036899    0.343378 
   0.221224  -0.0330984    0.133106    0.260293 
   0.367351   -0.313487   0.0509327    0.485608 
   0.355393   -0.151457   0.0102655    0.386457 
   0.240554   -0.084261   0.0374244    0.257618 
  0.0732344  -0.0715024   0.0973861     0.14128 
   -22.7775      8.2179    -10.3633     26.3391 
   -0.90111    0.402488   -0.437611     1.07958 
    1.70117    -0.44679    0.699251     1.89276 
    1.10779   -0.329131    0.408167     1.23354 
    5.73113    -1.26456      2.1933     6.28484 
    6.19065    -1.92743     3.35296     7.31609 
    2.42563   -0.849465     1.02101     2.76898 
    2.20313   -0.258436    0.625632       2.309 
    0.30735  -0.0551065   0.0452474    0.345004 
    1.02866   -0.514742    0.504877     1.26062 
    3.50905   -0.608566     1.05559     3.71457 
    2.47159   -0.592136    0.962432     2.72124 
   0.680955  -0.0411925    0.437929    0.810665 
   0.970956   -0.139087    0.468681     1.08709 
  -0.229472    0.103014  0.00737599    0.251642 
   -2.08883    0.382438   -0.951075      2.3268 
   -1.39458    0.363099   -0.682121     1.59436 
    2.02745   -0.776271    0.998406     2.39362 
    3.85357    -1.80814     1.45209     4.49971 
   -4.06284    0.551881    -1.86961     4.53369 
 -0.0502553   0.0423072  -0.0175642       0.068 
  -0.450846  -0.0221008  0.00760036    0.451452 
  -0.411761   0.0323663   -0.125478     0.43167 
   -2.42287    0.332341   -0.438068     2.48448 
   -1.75013    0.558395   -0.591802     1.93002 
  -0.634183    0.274292   -0.271751    0.742478
