1.02143   0.0082779    0.434415     1.11874 
   0.484182   -0.751966   -0.055186     1.29741 
     3.4427     -2.1713    -3.62055     5.52792 
   0.523433    0.629418   -0.119624    0.839011 
   0.285455    0.270119   -0.122873    0.434772 
  -0.410675    0.261159   -0.402056    0.646519 
  -0.481274  -0.0851213    0.190849    0.720426 
   -1.48527    0.476533    0.267735     1.58879 
   -5.44235     1.77384     3.13382     6.52733 
  -0.494902     0.24188   -0.208333    0.605241 
  -0.804126     0.36827    0.166972    0.910824 
  -0.605121   -0.603751     0.98208     1.30945 
     1.4106   -0.586673     1.01814     1.90216 
   0.776008   0.0815104   -0.122845    0.933563 
   0.941576   -0.475083   -0.893811     1.46928 
 -0.0202876  -0.0593763  -0.0276976    0.155512 
    -3.0043    0.885739     1.79281     3.61164 
   -3.27186      2.3478     2.65685     4.82655 
  -0.539617    0.101316    0.199641    0.600656 
  -0.115544  -0.0403988    0.808593    0.829629 
   0.156595    -3.42283     3.04248     4.60918 
    0.39946   -0.244764  0.00214033    0.468489 
   0.321374   -0.110367  -0.0868907    0.350731 
   0.305136   -0.132944   -0.236493    0.408302 
    1.48169   -0.920435    -1.02733     2.02435 
    1.16835   -0.791829    -1.25323     1.88749 
  0.0460575    0.471587   -0.375522    0.604593 
  -0.770402    0.231159    0.352818    0.878313 
   -1.78659    0.443595     1.01266     2.10099 
  -0.207333    0.240548    0.131455    0.343702 
  -0.117758   0.0522002  -0.0122474     0.12939 
   -1.53841    0.590348    0.900009     1.88274 
   -1.35915    0.280422    0.741831     1.57978 
  -0.220021    0.105541    0.182964    0.335416 
   -1.16894    0.718946    0.629239     1.51615 
    1.00417   -0.398138     1.85638     2.15232 
   0.306536  -0.0978565    0.270651    0.443026 
  0.0644054    0.450194   -0.497676    0.674169 
   0.117126    0.551255   -0.419916    0.702802 
   -1.04458    0.314403     1.21911     1.63591 
 -0.0161305 -0.00524241   0.0465857   0.0495773 
  -0.422969   -0.214898    0.157597    0.499921 
  -0.148368  -0.0226537 -0.00978436    0.150406 
 0.00227728    0.205338   0.0346823    0.250702 
  0.0908999     1.08923   -0.552541     1.23267 
  -0.372648  0.00355421    0.482689    0.625577 
  -0.513184     0.41546       0.404    0.786549 
    4.39826    -2.43674    -3.12517     5.94077 
  -0.480399   0.0958863    0.103348    0.500658 
  -0.272818  -0.0456029   0.0397339    0.279442 
  -0.657835    0.202484    0.562679    0.889019 
  -0.359605   0.0097792     0.28521    0.459081 
    5.73545    -3.75672    -6.22465     9.27353 
    2.51839    -1.49818    -2.18047     3.65523 
   0.734691     2.31937     -1.1741     2.74618 
   0.458741     1.53474   -0.630148     1.79072 
  -0.173459    0.741623   -0.182274    0.795485 
   0.116577    0.368225   -0.516881    0.645248 
-0.00566048 -0.00887433  -0.0318548   0.0335488 
