0.780611     2.21089     -2.5514     3.50011 
  -0.170994    -1.24377     3.73327     4.04923 
   -1.91944    -1.51565     4.28178     5.01975 
  -0.664957    0.270101     1.37071     1.55353 
   -3.76547    -2.18606     3.66781     5.69473 
   -1.19344   -0.199566     1.46579     1.90582 
   0.540838     -1.5902    0.872731     1.89799 
  -0.224991   -0.445055    0.488262     0.71174 
    4.06103     9.02726    -14.6765     17.7031 
    0.90342    0.237858    -0.25278    0.977815 
   0.672363   -0.603114   -0.537719      1.0604 
   0.515864   -0.284921    0.693881    0.921003 
 -0.0478246   -0.223553    0.434469    0.510398 
   0.435158    -1.14026     1.31053     1.79625 
 -0.0139878    -2.71942     2.72513     3.88193 
   0.195872   -0.168196    0.474557    0.557979 
  -0.131275    -1.19704     1.38055     1.83726 
  -0.046056    -3.09011     4.62022     5.56029 
  0.0718821   -0.404603     1.23528      1.3093 
   0.161756    0.211765   -0.270081    0.404269 
   0.672155      1.5048    -2.74191     3.20215 
   -4.01281    -2.55189     4.16786     6.32344 
   -0.55646   -0.387987    0.651654    0.940656 
  0.0320243    0.451299      -1.185     1.27609 
  0.0595571   0.0713231   -0.252464    0.303071 
  -0.071833   0.0805936   -0.213949    0.239645 
  -0.196771   0.0154688   -0.201345    0.281954 
   0.493038    0.882937     -1.8414     2.10081 
  0.0668272   0.0553832   -0.114757    0.143883 
    1.91062     2.96425    -5.84283     6.82608 
   0.342978     0.36912   -0.772517    0.932816 
  0.0670291   -0.386832    0.841041    0.938596 
   0.499736    -0.29006     1.39607     1.51735 
   0.145212    0.301657   -0.458201    0.567478 
  0.0923863     0.32319   -0.279423    0.437109 
 -0.0295152    0.118894   0.0305901    0.126264 
 0.00411764   0.0987383  -0.0993085    0.140101 
  0.0749784     0.03356  -0.0974844     0.12748 
 -0.0256671  -0.0464107  -0.0140001   0.0548521 
  0.0346108    0.115825   -0.145263    0.188984 
   0.126455   0.0382916  -0.0730259    0.150963 
   0.125805    0.612915    -1.55766     1.68442 
 0.00770461    0.312257   -0.522074    0.624183 
 0.00825526    0.358752    -1.03075     1.09143 
 -0.0307945  0.00756812   -0.110378    0.114843
