53 0.928552    0.928552           1    0.928483 
42 0.964088    0.964088           1    0.964084 
44 0.922287    0.922287           1    0.921693 
28 0.959968    0.959968           1    0.959868 
74 0.926233    0.926233           1    0.926215 
28 0.968006    0.968006           1    0.967921 
45 0.941904    0.941904           1    0.941858 
40 0.949881    0.949881           1    0.949853 
38 0.937876    0.937876           1    0.937845 
62 0.96282     0.96282           1    0.962808 
29 0.967788    0.967788           1     0.96776 
35 0.98274     0.98274           1    0.982732 
34 0.911759    0.911759           1    0.911671 
21 0.979912    0.979912           1    0.979835 
33 0.978298    0.978936           1    0.978227 
31 0.945859    0.945859           1    0.945699 
41 0.936968    0.932437           1    0.936949 
30 0.986467    0.986467           1     0.98646 
48 0.923126    0.923126           1    0.922779 
67 0.824767    0.824708           1    0.823134 
20 0.98924     0.98924           1    0.989236 
66 0.899978    0.899978           1    0.899949 
26 0.978727    0.978727           1    0.978725 
44 0.955969    0.955969           2    0.955754 
42 0.944756    0.944756           1    0.944536 
43 0.985406    0.985406           1      0.9854 
56 0.900613    0.900613           1    0.900564 
30 0.96899     0.96899           1    0.968979 
70 0.812549    0.812549           2    0.809763 
26 0.982081    0.982081           1    0.982069 
36 0.970108    0.970108           1    0.970015 
31 0.963087    0.963087           1    0.962865 
46 0.84541     0.84541           1    0.844428 
43 0.958408    0.951577           1    0.957839 
33 0.988525    0.988525           1    0.988524 
26 0.96186     0.96186           1     0.96171 
26 0.971662    0.971662           1    0.971642 
31 0.957579    0.957579           1    0.957508 
24 0.980336    0.980336           1    0.980306 
60 0.961402    0.957335           1    0.961329 
47 0.986111    0.986111           1    0.986108 
52 0.929681    0.929681           1    0.929083 
53 0.908217    0.908217           1    0.907245 
37 0.967225    0.967225           1    0.967218 
39 0.96528     0.96528           1    0.965269 
51 0.965997    0.965997           1    0.965997 
44 0.972682    0.967678           1    0.972458 
27 0.986419    0.986419           1    0.986397 
56 0.689813    0.694923           1    0.689177 
64 0.958417    0.958417           1    0.958401 
42 0.957814    0.957814           1    0.957811 
59 0.831122    0.831122           1     0.83037 
36 0.937148    0.937148           1    0.936907 
46 0.919962    0.919962           1    0.919791 
36 0.987759    0.988269           1    0.987615 
36 0.912186    0.912186           1    0.912089 
68 0.879278    0.879093           1    0.879184 
62 0.976261    0.976261           1    0.976238 
38 0.972064    0.972064           1    0.971972 
41 0.957086    0.957086           1    0.957044 
41 0.972532    0.972532           1    0.972448 
43 0.972156    0.972156           1    0.972132 
52 0.94864     0.94864           1    0.948627 
47 0.953305    0.949363           1    0.953211 
32 0.983284    0.983284           1    0.983279 
32 0.977803    0.977803           1    0.977791 
39 0.926995    0.926995           1    0.926774 
45 0.905171    0.905171           2    0.904556 
55 0.936194    0.936104           1    0.936167 
37 0.982296    0.982296           1    0.982292 
38 0.956427    0.956427           1    0.956411 
50 0.9554      0.9554           1    0.955392 
45 0.955623    0.955884           2     0.95551 
44 0.905188    0.905188           1    0.904928 
42 0.973202    0.975046           1    0.973148 
44 0.958516    0.958516           1    0.958493 
29 0.976561    0.976561           1    0.976534 
41 0.950137    0.950137           1    0.950075 
52 0.971062    0.971062           1    0.971039 
45 0.985262    0.985262           1    0.985258 
33 0.963986    0.963986           1     0.96391 
38 0.965393    0.965393           1    0.965391 
60 0.841614    0.851224           1      0.8416 
25 0.981325    0.981325           1    0.981297 
24 0.988601    0.988601           1    0.988598 
