-0.0843905   -0.185139    -1.43935     1.46034 
    0.24751    0.142019    -1.08241     1.12806 
  -0.220666    0.106274     4.54681     4.55554 
   0.497671    0.204524    0.386941    0.677281 
    1.32917     1.06262     7.34717     7.55781 
  -0.149994   -0.777256    -1.83925     2.00723 
 -0.0228364    0.224261    0.287301    0.390943 
   0.242789   -0.367615    0.261947    0.531209 
  -0.027035    0.354626    0.332745    0.506646 
   0.011985    0.161209    0.126776    0.248363 
   0.852244      1.2115     8.29507     8.44097 
  -0.157224   -0.173372    -1.58868     1.61188 
  -0.100844   0.0401591   -0.641399    0.650519 
  -0.335243   -0.111099     -1.9259     1.95801 
 -0.0415512   -0.116498    0.158747    0.201243 
 -0.0766802    0.105128    -0.37958    0.401264 
  0.0425949  -0.0895591  -0.0131241    0.171718 
  -0.143557   -0.452415   -0.794187    0.935682 
    1.08227     1.06477     9.65597     9.77517 
   0.418428     1.43361     7.30234     7.45349 
  -0.944166    -1.15638    -5.27048     5.47783 
 -0.0406888   -0.096909   -0.449034    0.461171 
  0.0301743   0.0365865   0.0293528   0.0557732 
   0.300155    0.252287    0.856515    0.941998 
  -0.098571   0.0947131     1.67573      1.6813 
 -0.0900017   -0.032964      0.7019    0.708414 
   -1.91185    -2.09751    -18.0199     18.2487 
  0.0148003   -0.757819     -4.0132     4.08653 
  0.0261871    0.028002   0.0103403   0.0397089 
  -0.132462   0.0572033  -0.0753496    0.162776 
   0.287911    0.118834     2.03792     2.12079 
  -0.617697   -0.250349    -4.65026     4.69778 
  -0.188435  -0.0334548    -1.83153      1.8415
