0.231319   -0.127446  -0.0545195     0.30365 
   0.874713   -0.496495   -0.505435     1.13427 
    2.12806   -0.901874     -1.0267     2.53291 
   -1.20343    0.509824    0.897788     1.59175 
  -0.443907    0.078205    0.604196    0.766617 
  -0.593756   0.0314477    0.559329    0.828169 
 -0.0652153    0.317672    0.293401    0.459056 
  0.0477349   -0.113009  -0.0729378    0.513896 
   -3.34342     3.34806     1.79997     5.06432 
   -2.04541    0.696525     1.32062     2.53621 
  -0.815639    0.721567    0.847126     1.38673 
  -0.272049    0.414747    0.735514    0.898046 
   -3.30151      2.5499     1.59666     4.46886 
     6.6723     -4.1695    -4.68676     9.15912 
    3.27555     -1.9495     -3.1777     4.96458 
    1.32398   -0.136797   -0.793095     1.55567 
  -0.708391    0.191219    0.451709    0.872871 
 -0.0437683   0.0984815   -0.143758    0.227509 
 -0.0641987    0.160541    0.600961    0.640725 
  -0.228772    0.317703   0.0367791    0.631146 
  -0.413888   0.0907657   -0.441424    0.627596 
   -8.73154     4.88538     4.98906     11.1811 
  -0.043453   -0.172656    0.394413    0.432735 
 -0.0203904 0.000668863    0.248377    0.249213 
 -0.0317327  -0.0221719  -0.0044003   0.0389605 
 -0.0144649   -0.560449   -0.157477    0.582333 
  0.0170421  -0.0222058    0.119671    0.122901 
  -0.106413  -0.0339114   0.0659357    0.129697 
   -0.12092   -0.216363    0.402147    0.472394 
  0.0265954   -0.136054    0.294507    0.325503 
 -0.0993055   0.0447647  -0.0316695    0.113439 
  -0.754386    0.167501   0.0992158    0.779101 
 -0.0396894    0.107185   0.0543198    0.126549 
-0.00403872   -0.503538    -0.34716    0.611627 
  -0.169167    0.048547   -0.118817    0.254109 
  -0.105096    0.473238    0.369989    0.625596 
-0.00046473   0.0389129      0.1027    0.109826 
  -0.439016    0.539638     1.06671      1.2735 
  -0.659728    0.730715    0.518085     1.11247 
   -0.74185    0.632687     0.46388     1.07973 
   0.370266   -0.222259   -0.293156    0.521954 
    3.57158    -2.05936    -2.31554     4.72852 
   0.703649   -0.402341   -0.446616    0.925455 
    3.71181    -1.81373    -2.11228     4.63992 
    2.39232     -1.7252    -1.74611      3.4276 
    2.66863    -1.75144     -1.8856     3.70738 
   0.111259   -0.353119   -0.152004    0.400221 
 -0.0121375  -0.0141003  -0.0454134   0.0490766 
  0.0709044   -0.491535    0.230442    0.547483 
 -0.0298855  -0.0588645 0.000963307   0.0660235 
   0.561293   -0.341922   -0.574669    0.884129 
    2.20126    -1.71528    -1.60662     3.22311 
   -1.35467    0.664904    0.775927     1.70258 
   -3.85791      2.5876     2.62941      5.3397 
 -0.0796647     0.04956   0.0288849   0.0981682 
-0.00100005   0.0131648     0.14118    0.141796 
