-0.00232891    0.117022    0.508955    0.540569 
  -0.217639   -0.910508     1.26098     1.57669 
  -0.128181   0.0175975    0.293164    0.349521 
    2.23688     -0.6831   -0.115116     2.34584 
    7.61728    -1.09427     1.21093     7.84647 
    14.4095    -2.02851    0.960173     14.6135 
  -0.157884   -0.377958    0.719484    0.839593 
  -0.485111   -0.206447     2.01417      2.0867 
 -0.0358135   -0.468604   -0.114586     0.50347 
  0.0253811    -0.19864  -0.0503462    0.249232 
   -10.2223     4.37686    -6.54338      12.903 
   -10.3336     5.24042    -7.60598     13.8606 
   -2.52115    0.928894    -1.74001     3.20408 
  -0.274132 0.000416646  -0.0427523    0.566301 
  0.0107491   -0.442287    0.047009    0.466286 
    1.05157  -0.0564177    0.460068     1.15764 
    3.27151   -0.816007    0.815971     3.47188 
  -0.313662   -0.454051     2.01003     2.08441 
  -0.491273    -1.05264     4.30849     4.46234 
  -0.645096    -0.40869     1.78195     1.94371 
 -0.0944252  -0.0511495    0.355004    0.396283 
   0.027089  -0.0666657   0.0699074    0.100325 
  -0.270707   -0.235838   0.0107025    0.385352 
  -0.310329   -0.383291    0.223513    0.559155 
 -0.0588816  -0.0801546    0.126909    0.161238 
  -0.433956    -1.47303     1.94445      2.4777 
  0.0076967    -0.20662    0.458804    0.503242 
 -0.0327187 -0.00389933   0.0230346   0.0402033 
    0.16341    0.449541    0.134028    0.496743 
  0.0621826    0.105285  -0.0301529     0.12594 
   -3.41622     1.47309    -2.60881     4.54384 
  -0.387106    0.185054   -0.250141    0.496656 
    0.20801   -0.118719   0.0637403    0.247841 
   0.496101   -0.510817    0.316294    0.779161 
    1.86358   -0.333685   0.0340739     1.89353 
   0.515354  -0.0378927    0.050898    0.519246 
  0.0328502 -0.00478255  0.00510096     0.03359 
   0.109629   -0.170164    0.218574    0.297908 
 -0.0234427  -0.0125229   0.0956927    0.099315 
  -0.407542  -0.0928373   -0.255268    0.489766 
 -0.0814642  -0.0641307   -0.130078    0.166341 
  -0.134168  0.00588837   -0.264449    0.296596 
  -0.629695    0.144259   -0.771038      1.0059 
