0.970543     2.93513     3.29321     4.51903 
   0.126279     6.25901       10.59     12.3028 
   0.224032     2.62591     5.18843     5.82107 
   -2.95421    -5.70419    -11.6121     13.2712 
  -0.235251    -2.11972    -3.16816     3.82168 
     0.3896    -2.31981    -3.30532     4.16428 
-0.00284365   -0.123824   -0.032308    0.189378 
   0.042368    -2.07432     -1.1433     2.54844 
  -0.214124    -1.38405    -1.58441     2.11927 
   0.438126    0.591409    0.381825    0.840826 
   0.439785     1.72592     2.14845     2.79419 
  -0.205932   -0.158968   -0.683853    0.744858 
 -0.0156473  -0.0579783    -0.23902    0.283225 
  0.0440623    -1.14453    -1.35802     1.78201 
  -0.294221   -0.234368   -0.244107     0.46964 
   0.858864   0.0597498     0.38305    0.952588 
   0.218193   -0.272323    0.334688    0.503253 
   0.396138   0.0443497    0.171424    0.455805 
   0.216143    0.706892    0.467277    0.874507 
   0.591505     1.42091     1.12268     1.90507 
  0.0438835   0.0407675   0.0913831    0.109264 
   0.328894     1.07391     1.63621      1.9846 
  -0.645835   -0.743024   -0.934724     1.36469 
  -0.205058   -0.373309   -0.453725    0.637773 
 -0.0875024  -0.0326835   -0.122711    0.154217 
  -0.762319   -0.634687   -0.877669     1.32449 
   -0.25873    -1.51896    -1.85044     2.40797 
 -0.0346051   -0.193544   -0.319083    0.374794 
  -0.200005    -2.85459    -2.86175     4.04701 
  -0.196957    -1.45571      -1.442     2.05846 
  -0.229434   -0.301411   -0.298844     0.48249 
  -0.156501  -0.0676442   -0.101459    0.198399 
  0.0345353 -0.00351655  -0.0293016   0.0454273 
   0.478487   -0.643013   -0.602691     1.00282 
 -0.0068333    0.141398   -0.022265    0.143304 
  0.0712274   0.0565335  -0.0935957    0.130497 
  0.0717452    0.261346    0.395056    0.479081 
 -0.0391039    0.245405     0.24423    0.348427 
   0.363798     1.64032     1.60344      2.3225 
-0.00776761   0.0175114  0.00855666   0.0209809 
   0.110224    0.616301     0.60043    0.867463 
-0.00336893     0.17598   0.0912429    0.198256 
   0.217554     0.86495     1.40711     1.66596 
 -0.0168001    0.136965    0.188872    0.233911 
   0.105238     1.06802     1.29925     1.68517 
   0.174705     0.96301      1.3508      1.6681 
   0.168352    0.442026    0.623686     0.78276 
   0.216652     1.10287     1.62365     1.97472 
  -0.124453   -0.270181   -0.501375    0.582978 
  -0.443432    -0.53024    -1.36266     1.52795 
