-1.23565    -4.20265     5.27283     6.87281 
 -0.0620938    -3.14317     3.85453     4.97597 
    -1.2396     -2.9434     3.70647     4.89465 
   0.629763   -0.758725     1.70921     2.03406 
  -0.237223   0.0675059    0.634307    0.694735 
   0.425816    0.636576    0.849578     1.48024 
   0.342895     4.47206    -5.51008     7.12191 
  -0.899866    -4.83739     5.74717       7.567 
  -0.478727    -1.64325     2.23125     2.81557 
  -0.698897    -4.37563     5.23219     6.85784 
  -0.643695    -3.92307      3.7613     5.49543 
  -0.282377     0.26461    0.285126    0.500532 
   0.799632   -0.140592 -5.57706e-05    0.823806 
   0.149281    0.753816    -1.24772     1.47201 
  0.0791092   -0.510259    0.342916     0.61985 
  0.0461501  -0.0334776   0.0270116   0.0630889 
  -0.210634    0.166817   -0.642889      1.1687 
 0.00847516   0.0552811   -0.249074    0.290939 
    0.57215     3.31982    -3.50631     4.86239 
   0.353316     2.64375    -2.87115     3.91889 
  -0.222686   -0.646423    0.612845    0.918167 
 -0.0836727    -0.14376    0.078945     0.18412 
  -0.219642    0.511301   -0.497018    0.746122 
  0.0161388   0.0914614   -0.103746    0.139244 
    1.45821     7.32144    -9.91898     12.4143 
    1.32329       6.325    -8.76845     10.8923 
   0.392913    0.430399   -0.732972    0.946759 
 -0.0823746    0.241944   -0.297239    0.416117
