0.138132    -1.79682    0.296246     1.83164 
   0.710173   -0.350387   -0.603204     1.00521 
    5.62642     1.46265    -4.67162     7.45919 
     11.632     3.22458    -10.5185     16.0112 
   -16.4724    -1.39975     15.2425     22.4867 
   -5.73779    0.534016     6.58088     8.74842 
   0.931581    -1.36148  -0.0696008     1.65704 
  -0.591768  -0.0146587    0.239701    0.653713 
   -3.78001   -0.614025     3.40501     5.12631 
  -0.912942   -0.669304    -0.15578     1.15116 
  -0.580882  -0.0433452   -0.479367     1.20393 
    0.62853    -1.24129   -0.249295     1.69729 
  -0.192329   -0.347311   -0.197324    0.464793 
  -0.651851   -0.274164    0.152861    0.878099 
    1.56899    0.644354    -1.60905     2.33794 
    8.95695     3.33536    -9.00676     13.1329 
  0.0731497   -0.140238  -0.0588022    0.168746 
   0.956461    -1.14731   -0.280382     1.51979 
  -0.582537  -0.0463813    0.987877     1.14778 
 -0.0163617   0.0146987   0.0097939   0.0240765 
  -0.159035   0.0692033   -0.111066    0.205954 
 -0.0270702   0.0564062   -0.156353    0.168406 
  0.0170811   0.0366257   0.0409468   0.0575313 
  -0.132495   0.0175275  0.00502748    0.133744 
  -0.157418   0.0288968    0.116983    0.198243 
  -0.806384   -0.154845    0.551255    0.988997 
  -0.299882    0.141019    0.280323    0.434047 
  -0.138343   0.0359779    0.257698    0.294689 
