1.93226     2.32523     3.36061     4.52255 
   0.349961    0.160629    0.666865    0.782601 
   0.201461  -0.0562661   -0.183701    0.311413 
   0.247621   0.0527537     -0.5403    0.612783 
  -0.480997    -0.52985    -1.00137     1.23868 
   -8.73437     -5.4156    -5.13788     11.4907 
  -0.803083   -0.651682   -0.243952     1.07174 
   -10.7246    -6.00223    -5.95845     13.6589 
   -1.27242   -0.728986   -0.349018     1.51386 
    8.48932      5.5224     4.07801      10.929 
    13.3004      9.2375     7.25845     17.7707 
    4.63866     2.38503     2.41356     5.74894 
    1.41967     1.09591     1.23787      2.3731 
   0.458699   -0.835534    0.502165     1.08636 
      -8.87    -5.54432    -5.43947     11.8005 
   0.505263    0.412227     0.32536    0.728753 
   0.311157    0.249629   0.0870467    0.408302 
   0.734909   -0.647317     0.30022     1.02433 
   0.315845   -0.170716    0.100202     0.37275 
   -1.85502    -0.61895   -0.922375     2.16217 
   -0.60617   -0.223322   -0.223728    0.683644 
  0.0954035   0.0795175   0.0724134    0.143766 
   0.110929    0.184803  -0.0397466    0.219174 
   0.133609  -0.0597692   -0.120973     0.18989 
   0.101449   -0.221092   -0.241805    0.342991 
