3.37666    -2.19359    -1.92465     4.56079 
    1.66751   -0.471552    -1.45878      2.4518 
   0.173992     1.86186    0.879546     2.12464 
  -0.495359     3.24256     1.81779     3.86578 
   0.370003     3.28953     1.93867     3.94927 
   -2.07438     3.40096     2.50426     4.79805 
  -0.902965     1.89354     1.90256     2.98344 
    0.75897   -0.697645   -0.992838       1.514 
     1.5873   -0.943317    -1.03026     2.11903 
  0.0916627   -0.212394   -0.151138    0.309574 
   0.539419    0.467279    0.319015    0.924561 
   0.305607     0.51436    0.406827    0.736851 
   0.218934     2.04817     0.25348     2.08006 
  0.0424112    0.933375    0.136133    0.954463 
     2.3445   -0.971574   -0.996886     2.77164 
   0.446233    0.974804    0.576338     1.31497 
    -2.4809     0.89416     0.16921     2.64623 
   0.236838   -0.343799  -0.0500368    0.420468 
    0.36549     1.06689    0.446547     1.22095 
  -0.117743    0.525718    0.317084     0.64052 
   0.237115   0.0344892  -0.0452813    0.243851 
   0.209385   0.0707688   -0.178533     0.28412 
  -0.680301    0.258661   0.0477475    0.729379 
    -3.6228     1.04951    0.010676     3.77325 
   -2.24628    0.883454    0.661841     2.50286 
   -2.71461    0.517962   -0.312895     2.78124 
  -0.181614   0.0709059  -0.0246404    0.196516 
  0.0390594   0.0678097  -0.0411763   0.0884267 
 -0.0629145    0.225776   0.0267678    0.235902 
   -1.04621    0.112351   -0.231547     1.18676 
    4.11977    -7.29478     -1.2227     8.46764 
   0.351105    -0.38754   0.0651281    0.545145 
   0.482856    -1.65289  -0.0253173     1.79152 
   0.821735    -3.06351   -0.252823     3.18492 
   -1.61208    0.728269   -0.234513     1.85251 
  -0.337117     0.19562   0.0516879    0.417213 
   0.249086   -0.280023   0.0115825    0.374954 
    4.18466    -5.54837   -0.564308     6.99012 
   -1.21255    0.544807   -0.172706     1.34774 
  -0.438102  -0.0211926    -0.13898    0.480809 
   -3.30808     1.24537   -0.593077     3.58414 
   -2.44581    0.895297   -0.322415      2.6244 
    1.71348    -2.19254   -0.558396     2.84157 
    1.04604    -1.73954    -1.01899     2.27552 
